"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:52:38 -0400","DDI-clinical-trial","evidence-supports","Concomitant administration of fluconazole 200 mg daily and clarithromycin 500 mg twice daily to 21 healthy volunteers led to increases in the mean steady-state clarithromycin Cmin and AUC of 33% and 18%, respectively. Steady-state concentrations of 14-OH clarithromycin were not significantly affected by concomitant administration of fluconazole.","ncit:positive","ncit:quantitative","clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","500","fluconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","BID","Oral","Unk","Daily","Oral","Unk","21","18","Percent","Increase","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:52:38 -0400","DDI-clinical-trial","evidence-supports","Clarithromycin 500 mg every 8 hours was given in combination with omeprazole 40 mg daily to healthy adult subjects. The steady-state plasma concentrations of omeprazole were increased (Cmax, AUC0-24, and T1/2 increases of 30%, 89%, and 34%, respectively), by the concomitant administration of clarithromycin. The mean 24-hour gastric pH value was 5.2 when omeprazole was administered alone and 5.7 when coadministered with clarithromycin.","ncit:positive","ncit:quantitative","Clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","500","omeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","40","Q8","Oral","Unk","Q8","Oral","Unk","Unk","89","Percent","Increase","Unk","UNK","UNK","30","Percent","Increase","34","Percent","Increase"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:52:38 -0400","DDI-clinical-trial","evidence-supports","Simultaneous oral administration of clarithromycin tablets and zidovudine to HIV infected adult patients resulted in decreased steady-state zidovudine concentrations. When 500 mg of clarithromycin were administered twice daily, steady-state zidovudine AUC was reduced by a mean of 12% (n=4). Individual values ranged from a decrease of 34% to an increase of 14%. Based on limited data in 24 patients, when clarithromycin tablets were administered two to four hours prior to oral zidovudine, the steady-state zidovudine Cmax was increased by approximately 2-fold, whereas the AUC was unaffected.","ncit:positive","ncit:quantitative","clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","500","zidovudine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","BID","Oral","Unk","BID","Oral","Unk","4","12","Percent","Increase","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:52:38 -0400","DDI-clinical-trial","evidence-supports","Simultaneous administration of clarithromycin tablets and didanosine to 12 HIV-infected adult patients resulted in no statistically significant change in didanosine pharmacokinetics.","ncit:negative","ncit:quantitative","didanosine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","12","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:52:38 -0400","DDI-clinical-trial","evidence-supports","Clarithromycin use in patients who are receiving theophylline may be associated with an increase of serum theophylline concentrations. Monitoring of serum theophylline concentrations should be considered for patients receiving high doses of theophylline or with baseline concentrations in the upper therapeutic range. In two studies in which theophylline was administered with clarithromycin (a theophylline sustained-release formulation was dosed at either 6.5 mg/kg or 12 mg/kg together with 250 or 500 mg ql2h clarithromycin), the steady-state levels of Cmax, Cmin, and the area under the serum concentration time curve (AUC) of theophylline increased about 20%.","ncit:positive","ncit:quantitative","theophylline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","6.5 or 12 mg/kg","clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","250 or 500","UNK","Oral","Unk","Q12","Oral","Unk","Unk","20","Percent","Increase","Unk","UNK","UNK","20","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:24:28 -0400","DDI-clinical-trial","evidence-supports","Clarithromycin 500 mg every 8 hours was given in combination with omeprazole 40 mg daily to healthy adult males. The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased by the concomitant administration of omeprazole. For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone. Similar results were seen for 14-hydroxy-clarithromycin, the mean Cmax was 45% greater, the mean Cmin was 57% greater, and the mean AUC0-8 was 45% greater. Clarithromycin concentrations in the gastric tissue and mucus were also increased by concomitant administration of omeprazole.","ncit:positive","ncit:quantitative","Clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","500","omeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","Q8","Oral","Unk","Daily","Oral","Unk","Unk","15","Percent","Increase","Unk","UNK","UNK","10","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/38642D80-AAA6-4196-A033-3977FF35B48A.html","2015-10-13 11:24:28 -0400","DDI-clinical-trial","evidence-supports","Clarithromycin 500 mg every 8 hours was given in combination with omeprazole 40 mg daily to healthy adult males. The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased by the concomitant administration of omeprazole. For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone. Similar results were seen for 14-hydroxy-clarithromycin, the mean Cmax was 45% greater, the mean Cmin was 57% greater, and the mean AUC0-8 was 45% greater. Clarithromycin concentrations in the gastric tissue and mucus were also increased by concomitant administration of omeprazole.","ncit:positive","ncit:quantitative","omeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","14-hydroxy-clarithromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","Daily","Oral","Unk","Unk","45","Percent","Increase","Unk","UNK","UNK","45","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c00d1607-ac36-457b-a34b-75ad74f9cf0a.html","2015-10-13 11:13:09 -0400","drug-drug-interaction","evidence-supports","The metabolism of saquinavir is mediated primarily by CYP3A. Additionally, saquinavir is a substrate for P-glycoprotein (P-gp). Therefore, drugs that affect CYP3A and/or P-gp may modify the pharmacokinetics of saquinavir. Coadministration with drugs that are potent inducers of CYP3A (e.g., phenobarbital, phenytoin, carbamazepine) may result in decreased plasma concentrations of saquinavir and reduced therapeutic effect.","ncit:positive","ncit:Qualitative","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"saquinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b24087",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c00d1607-ac36-457b-a34b-75ad74f9cf0a.html","2015-10-13 11:13:09 -0400","drug-drug-interaction","evidence-supports","The metabolism of saquinavir is mediated primarily by CYP3A. Additionally, saquinavir is a substrate for P-glycoprotein (P-gp). Therefore, drugs that affect CYP3A and/or P-gp may modify the pharmacokinetics of saquinavir. Coadministration with drugs that are potent inducers of CYP3A (e.g., phenobarbital, phenytoin, carbamazepine) may result in decreased plasma concentrations of saquinavir and reduced therapeutic effect.","ncit:positive","ncit:Qualitative","saquinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b23691","phenobarbital","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c00d1607-ac36-457b-a34b-75ad74f9cf0a.html","2015-10-13 11:13:09 -0400","drug-drug-interaction","evidence-supports","The metabolism of saquinavir is mediated primarily by CYP3A. Additionally, saquinavir is a substrate for P-glycoprotein (P-gp). Therefore, drugs that affect CYP3A and/or P-gp may modify the pharmacokinetics of saquinavir. Coadministration with drugs that are potent inducers of CYP3A (e.g., phenobarbital, phenytoin, carbamazepine) may result in decreased plasma concentrations of saquinavir and reduced therapeutic effect.","ncit:positive","ncit:Qualitative","saquinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b23704","carbamazepine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5d103551-978f-472a-9c62-51e6e4dea068.html","2015-10-09 13:39:25 -0400","DDI-clinical-trial","evidence-supports","Concomitant treatment with rabeprazole (20 mg daily) and ketoconazole in healthy subjects decreased the bioavailability of ketoconazole by 30% and increased the AUC and Cmax for digoxin by 19% and 29%, respectively. Therefore, patients may need to be monitored when such drugs are taken concomitantly with rabeprazole. Co-administration of rabeprazole and antacids produced no clinically relevant changes in plasma rabeprazole concentrations.","ncit:positive","ncit:quantitative","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","rabeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","UNK","UNK","Unk","Daily","Oral","Unk","Unk","19","Percent","Increase","Unk","UNK","UNK","29","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-09 13:32:08 -0400","DDI-clinical-trial","evidence-supports","Hypoglycemic Drugs–In a placebo-controlled trial in normal volunteers, administration of sertraline for 22 days (including 200 mg/day for the final 13 days) caused a statistically significant 16% decrease from baseline in the clearance of tolbutamide following an intravenous 1000 mg dose. Sertraline administration did not noticeably change either the plasma protein binding or the apparent volume of distribution of tolbutamide, suggesting that the decreased clearance was due to a change in the metabolism of the drug. The clinical significance of this decrease in tolbutamide clearance is unknown.","ncit:positive","ncit:quantitative","tolbutamide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","1000","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","SD","IV","1","Daily","Oral","22","Unk","Unk","UNK","UNK","16","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-09 13:32:08 -0400","DDI-clinical-trial","evidence-supports","Digoxin–In a placebo-controlled trial in normal volunteers, administration of sertraline for 17 days (including 200 mg/day for the last 10 days) did not change serum digoxin levels or digoxin renal clearance.","ncit:negative","ncit:quantitative","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","Daily","Oral","17","10","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-09 13:32:08 -0400","DDI-clinical-trial","evidence-supports","Drugs Metabolized by P450 3A4–In three separate in vivo interaction studies, sertraline was co-administered with cytochrome P450 3A4 substrates, terfenadine, carbamazepine, or cisapride under steady-state conditions. The results of these studies indicated that sertraline did not increase plasma concentrations of terfenadine, carbamazepine, or cisapride. These data indicate that sertraline’s extent of inhibition of P450 3A4 activity is not likely to be of clinical significance. Results of the interaction study with cisapride indicate that sertraline 200 mg (q.d.) induces the metabolism of cisapride (cisapride AUC and Cmax were reduced by about 35%).","ncit:positive","ncit:quantitative","cisapride","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","UNK","UNK","Unk","QD","Oral","Unk","Unk","35","Percent","Decrease","Unk","UNK","UNK","35","Percent","Decrease","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-09 13:32:08 -0400","DDI-clinical-trial","evidence-supports","n a controlled study of a single dose (2 mg) of pimozide, 200 mg sertraline (q.d.) co-administration to steady state was associated with a mean increase in pimozide AUC and Cmax of about 40%, but was not associated with any changes in EKG. Since the highest recommended pimozide dose (10 mg) has not been evaluated in combination with sertraline, the effect on QT interval and PK parameters at doses higher than 2 mg at this time are not known. While the mechanism of this interaction is unknown, due to the narrow therapeutic index of pimozide and due to the interaction noted at a low dose of pimozide, concomitant administration of sertraline and pimozide should be contraindicated (see ","ncit:positive","ncit:quantitative","pimozide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","2","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","SD","Oral","1","QD","Oral","Unk","Unk","40","Percent","Increase","Unk","UNK","UNK","40","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-09 13:18:59 -0400","DDI-clinical-trial","evidence-supports","In a controlled study of healthy volunteers, after paroxetine was titrated to 60 mg daily, coadministration of a single dose of 2 mg pimozide was associated with mean increases in pimozide AUC of 151% and Cmax of 62%, compared to pimozide administered alone. The increase in pimozide AUC and Cmax is due to the CYP2D6 inhibitory properties of paroxetine. Due to the narrow therapeutic index of pimozide and its known ability to prolong the QT interval, concomitant use of pimozide and paroxetine is contraindicated (see CONTRAINDICATIONS).","ncit:positive","ncit:quantitative","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","60","pimozide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","2","SD","Oral","1","Daily","Oral","Unk","Unk","151","Percent","Increase","Unk","UNK","UNK","62","Percent","Increase","Unk","UNK","UNK"
